-18.74, -0.40, -2.19, -0.18, -0.01, -0.88, 12.15, 2.56, 68.73, -0.89, -0.02, -0.18, -57.36, 8.76, -608.08, 0.00, 65282, 1301016252.17, 
-18.74, -0.38, -2.20, -0.14, -0.34, -1.22, 12.08, 2.08, 68.73, -1.23, -0.34, -0.16, -56.61, 9.19, -605.30, 0.00, 65285, 1301016252.37, 
-18.73, -0.38, -2.19, -0.16, -0.16, -0.65, 12.21, 2.32, 69.21, -0.65, -0.16, -0.18, -57.04, 9.19, -610.11, 0.00, 65282, 1301016252.63, 
-18.76, -0.38, -2.20, -0.30, 0.11, -1.24, 12.21, 3.11, 69.03, -1.25, 0.13, -0.31, -56.72, 10.04, -603.59, 0.00, 65292, 1301016252.78, 
-18.76, -0.38, -2.20, -0.40, 0.26, -1.22, 11.96, 2.75, 69.27, -1.23, 0.29, -0.40, -56.29, 9.08, -608.61, 0.00, 65284, 1301016252.98, 
-18.68, -0.38, -2.18, -0.21, -0.12, -0.25, 12.15, 2.38, 69.21, -0.25, -0.13, -0.22, -58.21, 9.08, -604.66, 0.00, 65287, 1301016253.21, 
-18.67, -0.38, -2.20, -0.25, 0.38, -0.84, 12.27, 2.75, 68.66, -0.94, 0.31, -0.91, -55.86, 9.51, -607.23, 0.00, 65288, 1301016253.38, 
-18.73, -0.38, -2.18, -0.37, 0.08, -1.04, 11.90, 2.50, 68.54, -1.05, 0.11, -0.38, -55.97, 8.76, -608.61, 0.00, 65283, 1301016253.59, 
-18.71, -0.36, -2.18, 0.14, -0.49, -0.36, 11.72, 2.01, 68.91, -0.36, -0.51, 0.13, -57.14, 9.61, -607.44, 0.00, 65285, 1301016253.82, 
-18.72, -0.37, -2.18, -0.19, -0.10, -0.36, 12.27, 2.75, 68.54, -0.36, -0.09, -0.20, -58.32, 8.33, -606.48, 0.00, 65283, 1301016253.99, 
-18.76, -0.37, -2.18, -0.48, 0.60, -0.96, 11.90, 2.75, 68.42, -0.98, 0.63, -0.47, -57.68, 9.51, -605.20, 0.00, 65287, 1301016254.19, 
-18.71, -0.37, -2.16, -0.40, 0.23, -0.60, 12.15, 2.81, 68.73, -0.62, 0.25, -0.40, -57.89, 8.54, -602.85, 0.00, 65290, 1301016254.42, 
-18.67, -0.40, -2.19, 0.15, 0.55, -0.98, 12.39, 2.26, 68.85, -0.98, 0.54, 0.18, -58.00, 8.65, -603.38, 0.00, 65291, 1301016254.59, 
