0.49, 0.08, -0.36, -1.13, 0.96, -0.25, -41.63, 8.30, 69.27, -0.25, 0.98, -1.12, -46.89, 17.73, -619.40, 0.00, 65266, -1, 
0.45, 0.04, -0.30, -0.92, 0.16, -0.40, -41.50, 9.03, 69.03, -0.40, 0.18, -0.92, -60.14, 10.25, -607.23, 0.00, 65260, -1, 
0.52, 0.00, -0.38, 0.34, -0.01, 0.69, -41.44, 8.42, 69.09, 0.69, -0.02, 0.34, -59.07, 17.62, -614.17, 0.00, 65262, -1, 
0.52, 0.07, -0.32, -1.61, -0.12, -0.26, -41.75, 9.09, 69.27, -0.27, -0.13, -1.61, -54.47, 6.73, -625.60, 0.00, 65240, -1, 
0.45, 0.00, -0.30, -0.14, 0.69, 0.03, -41.93, 8.85, 69.27, 0.04, 0.69, -0.14, -68.04, 10.36, -618.12, 0.00, 65242, -1, 
0.47, 0.03, -0.27, -1.26, -0.16, -0.48, -41.56, 8.54, 69.09, -0.49, -0.16, -1.27, -55.65, 3.10, -605.20, 0.00, 65255, -1, 
0.51, -0.05, -0.21, -0.32, 0.36, -0.52, -41.69, 8.91, 69.58, -0.53, 0.36, -0.33, -63.23, 12.82, -613.42, 0.00, 65251, -1, 
0.56, 0.00, -0.25, -0.26, 0.08, 0.08, -42.18, 8.73, 69.64, 0.09, 0.09, -0.27, -54.47, 13.57, -616.31, 0.00, 65260, -1, 
0.47, 0.03, -0.16, -0.63, 0.04, -0.88, -42.05, 8.61, 68.97, -0.89, 0.05, -0.63, -73.49, 27.98, -606.26, 0.00, 65262, -1, 
0.46, 0.02, -0.18, -0.12, 0.38, -0.76, -41.69, 9.03, 69.27, -0.76, 0.40, -0.13, -59.39, 20.29, -617.16, 0.00, 65261, -1, 
0.46, 0.03, -0.21, 0.66, 0.81, -0.66, -41.81, 8.97, 68.73, -0.67, 0.82, 0.67, -52.87, 21.90, -613.31, 0.00, 65273, -1, 
0.46, 0.05, -0.22, 0.30, 0.15, -0.76, -41.69, 8.67, 69.27, -0.76, 0.16, 0.31, -52.23, 20.29, -618.66, 0.00, 65268, -1, 
0.46, 0.08, -0.27, 0.01, 0.04, -1.11, -41.56, 8.42, 69.58, -0.45, -0.02, 0.09, -55.01, 14.53, -614.49, 0.00, 65261, -1, 
0.49, 0.07, -0.27, 0.26, 0.14, -0.95, -42.24, 8.79, 69.15, -0.96, 0.14, 0.27, -57.36, 14.95, -611.50, 0.00, 65263, -1, 
0.53, 0.04, -0.25, -0.19, -0.26, -1.03, -41.69, 8.85, 68.66, -1.03, -0.27, -0.20, -58.43, 12.50, -617.80, 0.00, 65248, -1, 
0.53, 0.04, -0.25, 0.08, 0.26, -0.66, -41.75, 9.22, 69.70, -0.67, 0.27, 0.09, -59.28, 9.51, -610.64, 0.00, 65259, -1, 
0.56, 0.04, -0.24, -0.36, 0.37, -0.89, -41.75, 9.34, 69.46, -0.91, 0.38, -0.36, -58.96, 11.64, -614.49, 0.00, 65256, -1, 
