-1.25, -0.15, 0.09, -1.04, -0.27, 0.05, -22.89, -11.05, 40.04, 0.05, -0.29, -1.05, -66.01, -0.21, -637.24, 0.00, 65178, 1300932719.81, 
-1.30, -0.16, 0.08, -1.51, -0.19, 0.05, -22.89, -11.17, 39.92, 0.05, -0.20, -1.52, -66.86, 1.82, -634.04, 0.00, 65182, 1300932719.93, 
-1.34, -0.18, 0.08, -1.24, -0.44, -0.77, -22.34, -10.86, 39.92, -0.78, -0.45, -1.25, -67.72, -0.11, -635.21, 0.00, 65177, 1300932720.13, 
-1.43, -0.15, 0.08, -0.77, -0.19, 0.34, -22.46, -11.29, 40.34, 0.34, -0.20, -0.78, -65.26, 3.52, -633.61, 0.00, 65189, 1300932720.4, 
-1.40, -0.14, 0.08, -0.89, -0.37, -0.21, -22.52, -10.44, 39.86, -0.22, -0.38, -0.91, -66.44, 0.64, -635.53, 0.00, 65181, 1300932720.54, 
-1.48, -0.14, 0.08, -1.43, -0.66, -0.11, -22.58, -10.93, 39.67, -0.13, -0.67, -1.43, -65.90, 0.00, -637.88, 0.00, 65178, 1300932720.74, 
-1.49, -0.15, 0.07, -0.98, -0.65, -0.67, -22.77, -10.99, 39.98, -0.69, -0.65, -0.98, -66.54, 0.00, -635.10, 0.00, 65181, 1300932721.0, 
-1.51, -0.15, 0.08, -0.76, -0.43, -0.18, -22.58, -10.93, 39.98, -0.40, 0.16, -0.74, -67.18, 0.00, -636.28, 0.00, 65180, 1300932721.15, 
-1.49, -0.16, 0.09, -1.32, -0.92, -1.07, -22.64, -10.93, 40.16, -1.09, -0.92, -1.32, -62.91, 0.64, -634.46, 0.00, 65183, 1300932721.35, 
-1.52, -0.16, 0.08, -1.15, -0.47, -0.21, -22.28, -10.80, 40.65, -0.22, -0.47, -1.16, -66.01, 0.96, -636.49, 0.00, 65179, 1300932721.6, 
-1.53, -0.16, 0.05, -1.00, -0.23, 0.16, -22.89, -10.86, 39.98, 0.16, -0.24, -1.01, -66.33, 2.14, -632.11, 0.00, 65186, 1300932721.74, 
