-36.18, -0.35, -3.48, -0.56, -0.38, -0.78, -26.86, -3.36, 73.91, -0.65, -0.33, -0.71, -48.28, 0.75, -632.54, 0.00, 65200, -1, 
-36.18, -0.34, -3.50, -0.81, -0.27, -0.05, -27.53, -2.93, 74.46, -0.07, -0.24, -0.83, -49.35, 1.07, -632.33, 0.00, 65201, -1, 
-36.17, -0.48, -3.61, -1.02, 0.44, -1.48, -27.34, -3.17, 73.67, -1.50, 0.51, -1.00, -58.00, 11.32, -635.64, 0.00, 65197, -1, 
-36.13, -0.40, -3.76, 1.37, 0.34, 0.44, -27.40, -2.93, 73.91, 0.45, 0.25, 1.40, -68.68, 20.94, -629.02, 0.00, 65211, -1, 
-35.99, -0.81, -2.75, 5.42, 3.53, -0.19, -27.77, -2.56, 74.10, -0.13, 3.28, 5.60, -115.25, -1.92, -724.83, 0.00, 65062, -1, 
-28.11, -2.53, -3.04, 51.97, -6.76, -8.18, -27.89, 1.04, 74.22, -5.93, -9.49, 51.55, -90.79, 7.80, -593.13, 0.00, 65291, -1, 
-21.15, -3.09, -4.89, 57.21, 8.73, -8.64, -27.83, 2.93, 74.58, -5.54, 3.88, 57.73, -90.58, 28.20, -579.46, 0.00, 65372, -1, 
-13.39, 1.29, -3.97, 39.03, 8.38, -3.02, -31.68, 4.70, 73.67, -4.13, 5.60, 38.79, 0.96, -11.43, -606.37, 0.00, 65378, -1, 
-9.28, 0.68, -2.08, 16.36, -8.16, 9.72, -28.93, 7.57, 74.04, 9.53, -8.77, 16.07, -73.38, -0.85, -630.62, 0.00, 65253, -1, 
-9.78, 0.20, -1.02, 3.89, -1.19, 0.43, -28.20, 9.89, 74.10, 0.42, -1.27, 3.88, -47.42, 16.56, -630.30, 0.00, 65269, -1, 
-11.30, -0.59, -1.55, -5.31, 3.67, 0.82, -28.08, 11.23, 74.71, 0.78, 3.82, -5.22, -92.18, -3.95, -646.75, 0.00, 65179, -1, 
-12.56, 0.79, -1.79, 1.08, 0.48, 2.58, -29.91, 10.74, 73.85, 3.10, 0.07, 1.23, -24.35, -7.48, -654.54, 0.00, 65245, -1, 
-12.99, 1.04, -1.45, -1.94, -0.37, -0.81, -29.17, 11.78, 74.40, -0.78, -0.33, -1.96, -42.19, -3.31, -671.42, 0.00, 65202, -1, 
-13.52, 0.68, -1.29, -2.09, 1.10, -1.04, -29.60, 11.78, 73.79, -1.03, 1.16, -2.07, -47.74, 1.17, -617.91, 0.00, 65253, -1, 
-14.04, 0.71, -1.60, -1.84, -0.62, -0.70, -30.33, 11.54, 73.85, -0.69, -0.58, -1.87, -41.87, 10.25, -630.62, 0.00, 65253, -1, 
-14.14, 0.65, -1.56, -0.73, 1.15, -0.58, -29.91, 11.78, 74.10, -0.58, 1.18, -0.71, -47.32, -5.98, -634.46, 0.00, 65235, -1, 
-14.38, 0.64, -1.60, -0.43, 0.04, -0.48, -29.42, 11.66, 74.28, -0.49, 0.05, -0.43, -46.46, -3.20, -625.70, 0.00, 65245, -1, 
-14.63, 0.67, -1.68, -1.06, -0.16, -0.73, -30.09, 11.54, 74.16, -0.72, -0.14, -1.07, -45.07, 0.00, -632.22, 0.00, 65238, -1, 
-14.66, 0.64, -1.66, -1.39, 0.44, -0.59, -30.03, 10.80, 74.40, -1.00, 0.31, -1.01, -45.72, -0.64, -632.11, 0.00, 65238, -1, 
-14.78, 0.65, -1.68, -0.69, 0.37, -0.15, -29.85, 11.29, 73.97, -0.14, 0.40, -0.69, -46.78, -0.64, -631.15, 0.00, 65241, -1, 
-14.81, 0.65, -1.70, -0.36, -0.04, -0.12, -29.60, 11.23, 73.79, -0.13, -0.04, -0.36, -49.45, -1.28, -631.47, 0.00, 65235, -1, 
-14.84, 0.63, -1.69, -0.62, -0.19, -0.25, -29.97, 11.23, 74.04, -0.25, -0.18, -0.63, -44.65, -0.21, -631.05, 0.00, 65242, -1, 
-14.85, 0.62, -1.71, -0.93, -0.16, -0.92, -29.91, 11.29, 74.34, -0.92, -0.14, -0.94, -48.07, 0.53, -632.43, 0.00, 65238, -1, 
-14.93, 0.60, -1.77, -0.87, 0.07, -0.80, -29.54, 11.41, 73.73, -0.80, 0.11, -0.87, -46.57, -0.53, -633.07, 0.00, 65239, -1, 
-14.90, 0.60, -1.78, -0.84, 0.15, -0.27, -29.91, 11.84, 73.79, -0.27, 0.18, -0.83, -49.67, -1.82, -630.83, 0.00, 65238, -1, 
-14.89, 0.60, -1.76, -0.34, 0.33, -0.63, -29.72, 11.54, 73.79, -0.63, 0.34, -0.34, -49.24, -1.92, -628.59, 0.00, 65240, -1, 
-14.89, 0.62, -1.74, -0.69, 0.08, -0.62, -29.85, 11.60, 74.22, -0.62, 0.11, -0.69, -49.67, -4.91, -632.86, 0.00, 65234, -1, 
-14.89, 0.63, -1.74, -0.92, 0.07, -0.27, -29.72, 11.60, 74.10, -0.27, 0.11, -0.92, -48.39, -2.88, -631.15, 0.00, 65238, -1, 
-14.86, 0.62, -1.74, -1.83, -0.37, -0.26, -29.72, 11.60, 74.16, -0.25, -0.33, -1.85, -48.49, -2.14, -633.18, 0.00, 65232, -1, 
-14.95, 0.59, -1.74, -0.21, 0.00, -0.21, -29.60, 11.17, 74.28, -0.22, 0.02, -0.22, -48.07, -0.85, -632.86, 0.00, 65239, -1, 
-14.95, 0.63, -1.74, -0.84, 0.98, -0.98, -29.72, 11.72, 74.16, -0.98, 1.01, -0.82, -47.21, -1.28, -633.93, 0.00, 65239, -1, 
-14.92, 0.65, -1.74, -0.43, 0.48, -0.33, -29.91, 11.41, 73.67, -0.33, 0.51, -0.42, -46.36, -3.42, -630.51, 0.00, 65239, -1, 
-14.94, 0.63, -1.75, -1.32, -0.30, -0.60, -29.60, 11.66, 73.67, -0.07, 0.02, -0.51, -47.42, -0.85, -632.22, 0.00, 65237, -1, 
-14.91, 0.62, -1.72, -1.06, 0.67, -0.49, -29.79, 11.47, 74.04, -0.49, 0.71, -1.05, -49.03, -2.14, -631.69, 0.00, 65235, -1, 
-14.90, 0.64, -1.72, -0.37, 0.07, -0.36, -29.91, 11.84, 74.16, -0.36, 0.09, -0.38, -49.13, -0.64, -633.40, 0.00, 65237, -1, 
