-1.11, 0.08, -0.40, -0.65, 0.65, -0.36, 23.93, 6.29, 68.42, -0.63, -0.38, -0.56, -71.56, 1.60, -614.70, 0.00, 65291, 1300936080.86, 
-1.15, 0.08, -0.41, 0.19, 0.03, -1.15, 23.99, 7.39, 68.30, -1.16, 0.04, 0.20, -71.99, 4.81, -607.23, 0.00, 65303, 1300936081.07, 
-1.10, 0.08, -0.41, -0.01, -0.36, -0.49, 23.93, 6.47, 67.99, -0.51, -0.36, -0.02, -71.24, 5.23, -609.36, 0.00, 65298, 1300936081.27, 
-1.13, 0.07, -0.41, -0.15, 0.08, -0.77, 23.93, 6.96, 68.48, -0.78, 0.09, -0.16, -69.64, 2.88, -611.93, 0.00, 65298, 1300936081.47, 
-1.18, 0.09, -0.42, -0.16, 0.87, -0.74, 24.41, 7.08, 67.93, -0.74, 0.87, -0.16, -70.18, 2.78, -610.54, 0.00, 65299, 1300936081.67, 
-1.20, 0.07, -0.42, -0.19, 0.60, -0.89, 24.29, 7.26, 68.30, -0.91, 0.62, -0.20, -70.82, 2.56, -612.03, 0.00, 65298, 1300936081.87, 
-1.11, 0.05, -0.41, -0.76, -0.04, -1.08, 23.99, 6.29, 68.60, -1.09, -0.04, -0.76, -69.53, 4.91, -609.04, 0.00, 65298, 1300936082.08, 
-1.10, 0.09, -0.40, -0.36, 0.92, -0.55, 24.35, 6.90, 68.42, -0.87, -0.14, -0.33, -70.39, 3.42, -611.07, 0.00, 65298, 1300936082.27, 
-1.13, 0.08, -0.40, -0.12, 0.32, -0.40, 24.11, 7.20, 68.12, -0.40, 0.33, -0.13, -72.20, 4.27, -608.29, 0.00, 65302, 1300936082.54, 
-1.15, 0.08, -0.41, -0.19, 0.33, -0.18, 24.05, 6.90, 68.42, -0.18, 0.34, -0.20, -71.56, 2.35, -608.83, 0.00, 65300, 1300936082.68, 
-1.11, 0.05, -0.40, -0.36, -0.19, -0.14, 24.60, 5.86, 68.36, -0.14, -0.20, -0.36, -70.71, 3.20, -609.36, 0.00, 65298, 1300936082.88, 
-1.08, 0.09, -0.42, -0.62, 0.43, -1.32, 23.74, 6.77, 68.60, -1.32, 0.43, -0.62, -69.11, 4.27, -610.75, 0.00, 65299, 1300936083.14, 
-1.10, 0.09, -0.42, -0.27, -0.82, -0.52, 23.99, 6.35, 68.60, -0.53, -0.83, -0.29, -73.17, 1.82, -610.11, 0.00, 65292, 1300936083.3, 
-1.05, 0.05, -0.42, 0.26, -0.38, -1.22, 23.80, 6.47, 67.99, -1.23, -0.40, 0.27, -70.92, 1.92, -609.68, 0.00, 65295, 1300936083.49, 
-1.09, 0.08, -0.41, -0.14, 0.23, 0.00, 24.17, 7.14, 68.54, 0.00, 0.24, -0.14, -70.18, 5.34, -609.68, 0.00, 65306, 1300936083.74, 
-1.15, 0.07, -0.42, -0.03, -0.21, -1.32, 24.05, 7.14, 68.60, -1.32, -0.22, -0.04, -71.46, 4.49, -610.22, 0.00, 65297, 1300936083.9, 
-1.11, 0.09, -0.41, 0.22, 0.41, -0.82, 24.41, 6.71, 68.24, -0.83, 0.42, 0.24, -69.32, 3.20, -612.25, 0.00, 65301, 1300936084.1, 
-1.15, 0.07, -0.42, -0.12, -0.25, -1.04, 24.05, 6.59, 68.18, -1.05, -0.25, -0.13, -73.59, 3.95, -610.54, 0.00, 65293, 1300936084.35, 
-1.07, 0.11, -0.41, -0.71, 0.25, -1.21, 24.66, 6.29, 68.30, -1.21, 0.25, -0.72, -70.71, 3.20, -611.29, 0.00, 65297, 1300936084.51, 
-1.03, 0.12, -0.38, -0.18, 0.33, -0.25, 24.11, 6.04, 67.87, -0.25, 0.34, -0.18, -71.78, 2.24, -606.59, 0.00, 65301, 1300936084.71, 
-0.98, 0.10, -0.40, 0.14, -0.32, -0.12, 23.86, 6.77, 68.60, -0.13, -0.33, 0.14, -72.53, 2.03, -611.39, 0.00, 65296, 1300936084.95, 
-0.99, 0.09, -0.40, -0.15, 0.03, -0.26, 24.41, 6.29, 68.24, -0.27, 0.04, -0.16, -71.67, 3.20, -609.36, 0.00, 65301, 1300936085.11, 
-1.07, 0.08, -0.37, -0.21, 0.14, -1.03, 23.74, 7.14, 68.18, -0.78, -0.04, -0.02, -69.86, 3.52, -610.54, 0.00, 65299, 1300936085.32, 
-1.03, 0.09, -0.40, -0.26, -0.43, -1.06, 23.62, 6.84, 68.24, -1.07, -0.43, -0.27, -71.88, 1.60, -610.00, 0.00, 65292, 1300936085.55, 
-1.04, 0.11, -0.41, 0.18, -0.21, -0.59, 24.17, 6.53, 68.12, -0.60, -0.22, 0.18, -72.10, 2.56, -611.18, 0.00, 65296, 1300936085.72, 
-1.09, 0.09, -0.40, -0.67, 1.06, -0.69, 23.86, 6.65, 68.42, -0.69, 1.07, -0.67, -70.60, 2.24, -608.40, 0.00, 65302, 1300936085.92, 
-1.11, 0.10, -0.38, -0.30, 0.32, -1.22, 24.11, 6.96, 68.12, -1.23, 0.33, -0.31, -72.42, 1.82, -610.64, 0.00, 65294, 1300936086.16, 
-1.11, 0.12, -0.38, -0.07, 0.29, -1.17, 24.72, 7.20, 68.36, -1.18, 0.29, -0.07, -73.59, 2.03, -609.04, 0.00, 65296, 1300936086.32, 
-1.08, 0.11, -0.38, -0.23, 1.00, -0.55, 24.29, 6.77, 68.24, -0.56, 1.01, -0.24, -72.42, 3.10, -610.75, 0.00, 65300, 1300936086.53, 
-1.11, 0.10, -0.40, -0.40, 0.89, -1.00, 24.48, 6.47, 68.36, -1.01, 0.91, -0.40, -69.75, 4.38, -611.07, 0.00, 65299, 1300936086.76, 
-1.13, 0.10, -0.38, -0.16, -0.45, -0.55, 24.66, 7.02, 68.05, -0.56, -0.45, -0.18, -70.92, 1.60, -609.90, 0.00, 65298, 1300936086.93, 
-1.14, 0.09, -0.38, -0.29, 0.37, -0.95, 23.99, 6.47, 68.30, -0.96, 0.38, -0.29, -72.31, 4.27, -610.43, 0.00, 65298, 1300936087.13, 
-1.18, 0.10, -0.40, -0.19, -0.07, -0.77, 23.68, 6.65, 68.54, -0.78, -0.07, -0.20, -72.10, 3.31, -608.29, 0.00, 65297, 1300936087.36, 
-1.19, 0.10, -0.41, -0.51, -0.63, -0.18, 24.17, 7.02, 68.30, -0.18, -0.63, -0.53, -70.18, 2.24, -608.29, 0.00, 65300, 1300936087.54, 
-1.24, 0.09, -0.40, -0.23, 1.07, -0.88, 24.48, 6.65, 68.05, -0.89, 1.09, -0.24, -73.17, 0.53, -612.57, 0.00, 65294, 1300936087.74, 
-1.15, 0.10, -0.42, -0.40, 1.13, -0.87, 24.29, 6.71, 68.12, -0.87, 1.14, -0.40, -71.46, 4.49, -608.51, 0.00, 65304, 1300936087.97, 
-1.15, 0.10, -0.41, -0.04, -0.19, -0.48, 24.11, 6.84, 68.05, -0.49, -0.20, -0.05, -71.56, 3.31, -607.87, 0.00, 65300, 1300936088.15, 
-1.09, 0.08, -0.41, -0.69, 0.43, -1.03, 23.93, 6.10, 68.54, -1.03, 0.43, -0.69, -70.92, 4.17, -609.58, 0.00, 65299, 1300936088.35, 
-1.09, 0.07, -0.40, -0.32, 0.12, -1.10, 24.23, 6.71, 68.18, -1.11, 0.13, -0.33, -72.10, 2.56, -608.29, 0.00, 65297, 1300936088.57, 
-1.03, 0.07, -0.38, -0.19, 0.10, -0.48, 23.99, 5.98, 68.30, -0.49, 0.11, -0.20, -70.18, 3.42, -610.86, 0.00, 65298, 1300936088.75, 
-1.02, 0.07, -0.36, -0.49, 1.29, -0.81, 24.66, 6.59, 68.12, -0.58, 0.43, -0.20, -72.20, 3.20, -608.08, 0.00, 65301, 1300936088.96, 
-1.01, 0.09, -0.37, -0.70, -0.03, -1.57, 23.86, 6.59, 68.54, -0.07, -0.38, 0.13, -71.99, 2.56, -608.40, 0.00, 65297, 1300936089.17, 
-0.99, 0.09, -0.38, -0.43, -0.11, -0.82, 24.17, 6.71, 67.81, -0.83, -0.11, -0.43, -72.85, 2.67, -608.61, 0.00, 65297, 1300936089.36, 
-1.03, 0.09, -0.38, -0.30, 1.02, -0.30, 24.29, 6.90, 67.93, -0.31, 1.03, -0.31, -68.79, 4.59, -608.29, 0.00, 65306, 1300936089.56, 
-1.00, 0.08, -0.38, -0.10, 0.99, -0.43, 23.99, 6.41, 68.54, -0.43, 1.00, -0.09, -71.14, 4.38, -612.03, 0.00, 65298, 1300936089.78, 
-1.02, 0.08, -0.38, -0.26, -0.69, -0.81, 24.66, 6.23, 68.36, -0.82, -0.69, -0.27, -71.14, 2.67, -610.54, 0.00, 65296, 1300936089.96, 
-1.01, 0.08, -0.37, -0.08, 0.65, -0.47, 24.05, 6.47, 67.99, -0.47, 0.65, -0.09, -72.63, 1.82, -607.97, 0.00, 65298, 1300936090.17, 
-1.02, 0.10, -0.38, -0.60, 0.30, -0.59, 24.41, 6.59, 68.42, -0.60, 0.31, -0.62, -71.67, 2.78, -610.22, 0.00, 65298, 1300936090.38, 
-1.01, 0.09, -0.36, -0.54, 0.08, -1.03, 24.41, 5.98, 68.30, -1.03, 0.09, -0.54, -72.53, 2.14, -607.01, 0.00, 65297, 1300936090.58, 
-1.03, 0.05, -0.37, -0.01, 0.01, -0.44, 24.11, 7.14, 68.42, -0.45, 0.02, -0.02, -71.24, 3.20, -610.54, 0.00, 65300, 1300936090.78, 
-1.08, 0.07, -0.38, -0.23, 0.07, -0.80, 23.93, 6.65, 68.18, -0.80, 0.07, -0.24, -71.35, 3.20, -610.96, 0.00, 65298, 1300936090.98, 
-1.04, 0.09, -0.38, -0.04, -0.59, -1.17, 24.23, 6.90, 68.60, -1.01, -0.16, -0.47, -73.17, 2.14, -609.58, 0.00, 65293, 1300936091.18, 
-1.05, 0.08, -0.41, -0.43, -0.03, -0.43, 24.17, 6.23, 68.18, -0.43, -0.04, -0.43, -69.00, 2.88, -610.00, 0.00, 65298, 1300936091.39, 
-1.09, 0.08, -0.42, -0.44, -0.22, -1.00, 23.86, 7.08, 68.60, -1.01, -0.22, -0.45, -70.82, 3.52, -611.71, 0.00, 65295, 1300936091.58, 
-1.09, 0.09, -0.41, -0.03, -0.29, -0.87, 24.11, 7.45, 69.03, -0.87, -0.29, -0.04, -71.67, 2.67, -610.96, 0.00, 65298, 1300936091.79, 
-1.15, 0.08, -0.41, -0.26, 0.36, -0.58, 24.29, 6.77, 68.24, -0.58, 0.36, -0.27, -70.50, 1.60, -609.90, 0.00, 65299, 1300936091.99, 
-1.09, 0.08, -0.41, -0.05, -0.80, -0.92, 23.93, 6.35, 68.18, -0.92, -0.80, -0.07, -71.14, 0.53, -607.23, 0.00, 65296, 1300936092.2, 
-1.05, 0.08, -0.40, -0.30, -0.71, -0.49, 23.93, 6.84, 68.18, -0.51, -0.72, -0.31, -70.39, 1.60, -609.90, 0.00, 65296, 1300936092.4, 
-1.07, 0.08, -0.40, -0.58, -0.33, -1.06, 23.99, 6.77, 68.60, -1.07, -0.33, -0.58, -69.43, 3.10, -610.22, 0.00, 65296, 1300936092.6, 
-1.02, 0.08, -0.40, -0.07, -0.41, -0.55, 23.68, 6.29, 68.60, -0.56, -0.42, -0.07, -72.10, 4.17, -608.83, 0.00, 65298, 1300936092.8, 
-1.10, 0.08, -0.41, -0.73, 0.89, -0.29, 24.11, 6.53, 68.42, -0.29, 0.91, -0.72, -69.96, 3.10, -608.29, 0.00, 65303, 1300936093.01, 
-1.12, 0.07, -0.42, -0.19, 0.18, -0.29, 23.86, 6.59, 67.81, -0.29, 0.18, -0.20, -71.56, 3.95, -608.51, 0.00, 65299, 1300936093.2, 
-1.15, 0.07, -0.41, -0.41, -0.05, -1.43, 23.68, 6.65, 68.36, -0.11, 0.45, -0.20, -71.78, 3.31, -611.18, 0.00, 65295, 1300936093.41, 
-1.13, 0.07, -0.38, 0.19, -0.03, -0.87, 23.93, 6.84, 67.99, -0.87, -0.04, 0.20, -69.96, 3.20, -605.20, 0.00, 65304, 1300936093.61, 
-1.11, 0.07, -0.40, -0.33, -0.41, -1.24, 24.05, 6.84, 68.12, -1.25, -0.42, -0.34, -69.75, 1.82, -610.54, 0.00, 65295, 1300936093.81, 
-1.12, 0.08, -0.38, -0.40, 0.60, -0.92, 23.86, 6.71, 68.24, -0.92, 0.62, -0.40, -72.63, 2.14, -610.54, 0.00, 65296, 1300936094.02, 
-1.11, 0.07, -0.38, -0.52, 0.21, -0.63, 23.99, 6.47, 68.36, -0.63, 0.22, -0.53, -69.96, 3.31, -610.00, 0.00, 65300, 1300936094.22, 
-1.10, 0.07, -0.40, -0.14, 0.25, -0.99, 23.99, 7.08, 68.48, -1.00, 0.25, -0.14, -70.71, 2.56, -609.47, 0.00, 65300, 1300936094.42, 
-1.07, 0.07, -0.38, -0.47, 0.59, -0.21, 23.99, 6.41, 68.05, -0.22, 0.60, -0.47, -71.46, 2.35, -611.93, 0.00, 65296, 1300936094.62, 
-1.03, 0.07, -0.36, 0.26, -0.32, -0.71, 23.99, 6.90, 68.48, -0.72, -0.33, 0.27, -70.60, 4.59, -612.46, 0.00, 65298, 1300936094.83, 
-1.01, 0.05, -0.37, -0.23, -0.03, -0.93, 24.17, 6.77, 68.18, -0.94, -0.04, -0.24, -71.56, 3.31, -606.48, 0.00, 65301, 1300936095.03, 
-1.02, 0.07, -0.38, -0.74, 0.48, -0.63, 24.41, 6.47, 68.18, -0.63, 0.49, -0.74, -72.85, 1.39, -613.10, 0.00, 65293, 1300936095.23, 
-1.03, 0.08, -0.36, -0.43, -0.11, -0.60, 23.80, 6.71, 68.48, -0.62, -0.11, -0.43, -71.03, 1.71, -613.53, 0.00, 65291, 1300936095.43, 
-1.02, 0.09, -0.38, -0.30, 0.66, -0.04, 23.62, 6.59, 68.42, -1.18, -0.36, -0.25, -71.46, 1.92, -610.22, 0.00, 65294, 1300936095.64, 
-1.01, 0.05, -0.38, -0.60, -0.08, -0.40, 23.93, 6.53, 68.48, -0.40, -0.09, -0.62, -72.74, 2.99, -608.83, 0.00, 65296, 1300936095.84, 
-1.01, 0.04, -0.38, -0.10, -0.12, -0.55, 24.35, 6.84, 67.87, -0.56, -0.13, -0.11, -73.91, 0.53, -611.07, 0.00, 65290, 1300936096.04, 
-1.05, 0.04, -0.41, -0.37, 0.07, -0.59, 23.93, 6.71, 68.05, -0.60, 0.07, -0.38, -61.84, -12.50, -611.39, 0.00, 65291, 1300936096.24, 
-1.11, 0.00, -0.44, 0.67, 1.33, -0.92, 24.29, 6.53, 68.05, -0.92, 1.34, 0.69, -67.40, 3.42, -613.63, 0.00, 65304, 1300936096.45, 
-1.13, -0.09, -0.36, 1.40, 0.32, -0.59, 24.29, 6.41, 67.93, -0.60, 0.31, 1.41, -71.46, 0.43, -612.14, 0.00, 65296, 1300936096.65, 
-1.11, 0.03, -0.40, -0.23, 0.04, -0.48, 24.23, 6.90, 67.87, -0.49, 0.05, -0.24, -87.05, 3.85, -606.26, 0.00, 65286, 1300936096.85, 
-1.14, 0.27, -0.44, -1.59, -0.54, -0.58, 24.41, 6.35, 68.42, -0.43, -1.40, -2.30, -89.08, -7.37, -602.42, 0.00, 65272, 1300936097.05, 
-1.10, 0.12, -0.30, -1.29, 0.22, -0.87, 24.23, 6.71, 68.24, -0.87, 0.24, -1.30, -99.98, -16.34, -614.70, 0.00, 65245, 1300936097.25, 
-1.07, 0.05, -0.45, 2.62, 0.11, -0.82, 24.05, 6.41, 68.24, -0.83, 0.09, 2.63, -40.48, 16.66, -602.53, 0.00, 65357, 1300936097.45, 
